38.5 1.28324 -0.118397 49.6963 1.08784 1.28325 0.118351 49.6963 8.91218 -1.29997 0.00858628 0.259944 4.89828 1.29997 -0.00740097 49.7412 5.10146
38.75 1.26603 -0.185504 0.012793 1.04146 1.26604 0.185461 0.0128128 8.95855 -1.29997 0.00859392 49.935 4.90043 1.17039 0.127068 0.033757 5.13322
39 1.28302 -0.024844 0.333547 1.03525 1.28302 0.0248309 0.333568 8.96475 -1.29999 0.00429134 49.61 4.9015 1.23519 0.0630911 0.342555 5.149
39.25 1.29151 0.0577235 0.656424 1.04968 1.29151 -0.0577196 0.656446 8.95033 -1.29999 0.00212596 49.285 4.90204 1.26759 0.0308918 0.659453 5.15672
39.5 1.29575 0.0938984 0.980362 1.07315 1.29575 -0.0938849 0.980384 8.92685 -1.3 0.00103613 48.96 4.90229 1.28379 0.0146847 0.980402 5.16039
39.75 1.29788 0.104394 1.30483 1.09925 1.29788 -0.104375 1.30485 8.90076 -1.3 0.000487597 48.635 4.90242 1.29189 0.00652598 1.30338 5.16202
40 1.29894 0.102139 1.62957 1.12479 1.29894 -0.102117 1.62959 8.87523 -1.3 0.000211498 48.31 4.90247 1.29594 0.0024181 1.62736 5.16263
40.25 1.29947 0.0945124 1.95443 1.14842 1.29947 -0.0944888 1.95445 8.85161 -1.3 7.25202e-05 47.985 4.90249 1.29797 0.000349153 1.95185 5.16271
40.5 1.29973 0.0853388 2.27936 1.16975 1.29973 -0.0853137 2.27939 8.83028 -1.3 2.5605e-06 47.66 4.90249 1.29898 -0.000693432 2.2766 5.16254
40.75 1.29986 0.0763895 2.60433 1.18885 1.29986 -0.0763632 2.60435 8.81119 -1.3 -3.26579e-05 47.335 4.90248 1.29949 -0.00121929 2.60147 5.16224
41 1.29993 0.0683539 2.92931 1.20594 1.29993 -0.0683265 2.92933 8.79411 -1.3 -5.0388e-05 47.01 4.90247 1.29974 -0.00148494 2.9264 5.16186
41.25 1.29996 0.0613986 3.2543 1.22129 1.29996 -0.0613703 3.25432 8.77877 -1.3 -5.93144e-05 46.685 4.90245 1.29986 -0.00161952 3.25137 5.16146
41.5 1.29997 0.0554651 3.57929 1.23515 1.29997 -0.0554359 3.57932 8.76491 -1.3 -6.38086e-05 46.36 4.90244 1.29993 -0.00168804 3.57635 5.16104
41.75 1.29998 0.0504161 3.90429 1.24776 1.29998 -0.0503862 3.90431 8.75231 -1.3 -6.60715e-05 46.035 4.90242 1.29996 -0.00172323 3.90134 5.16061
42 1.29998 0.0461028 4.22928 1.25928 1.29998 -0.0460721 4.2293 8.74079 -1.3 -6.72109e-05 45.71 4.9024 1.29997 -0.00174158 4.22633 5.16017
42.25 1.29998 0.0423905 4.55428 1.26988 1.29998 -0.0423593 4.5543 8.7302 -1.3 -6.77847e-05 45.385 4.90239 1.29998 -0.0017514 4.55133 5.15973
42.5 1.29998 0.0391671 4.87927 1.27967 1.29998 -0.0391353 4.87929 8.72042 -1.3 -6.80736e-05 45.06 4.90237 1.29998 -0.00175687 4.87633 5.15929
42.75 1.29998 0.0363421 5.20427 1.28876 1.29998 -0.0363099 5.20429 8.71134 -1.3 -6.82191e-05 44.735 4.90235 1.29999 -0.0017601 5.20132 5.15885
43 1.29997 0.0338442 5.52926 1.29722 1.29997 -0.0338117 5.52928 8.70289 -1.3 -6.82924e-05 44.41 4.90234 1.29999 -0.00176216 5.52632 5.15841
43.25 1.29997 0.031617 5.85425 1.30512 1.29997 -0.0315842 5.85428 8.69499 -1.3 -6.83293e-05 44.085 4.90232 1.29999 -0.00176359 5.85132 5.15797
43.5 1.29997 0.0296162 6.17925 1.31253 1.29997 -0.0295831 6.17927 8.6876 -1.3 -6.83479e-05 43.76 4.9023 1.29999 -0.00176467 6.17631 5.15753
43.75 1.29997 0.0278065 6.50424 1.31948 1.29997 -0.0277732 6.50426 8.68065 -1.3 -6.83573e-05 43.435 4.90228 1.29999 -0.00176553 6.50131 5.15709
44 1.29997 0.0261597 6.82923 1.32602 1.29997 -0.0261262 6.82925 8.67412 -1.3 -6.8362e-05 43.11 4.90227 1.29999 -0.00176624 6.82631 5.15665
44.25 1.29996 0.024653 7.15422 1.33218 1.29997 -0.0246194 7.15424 8.66797 -1.3 -6.83644e-05 42.785 4.90225 1.29999 -0.00176686 7.1513 5.15621
44.5 1.29996 0.0232678 7.47921 1.338 1.29996 -0.0232342 7.47923 8.66216 -1.3 -6.83656e-05 42.46 4.90223 1.29999 -0.00176739 7.4763 5.15576
44.75 1.29996 0.0219888 7.8042 1.3435 1.29996 -0.0219551 7.80422 8.65667 -1.3 -6.83662e-05 42.135 4.90222 1.29999 -0.00176785 7.8013 5.15532
45 1.29996 0.0208031 8.12919 1.3487 1.29996 -0.0207695 8.12921 8.65148 -1.3 -6.83665e-05 41.81 4.9022 1.29999 -0.00176824 8.12629 5.15488
45.25 1.29996 0.0197 8.45418 1.35362 1.29996 -0.0196664 8.4542 8.64656 -1.3 -6.83667e-05 41.485 4.90218 1.29999 -0.00176857 8.45129 5.15444
45.5 1.29995 0.0186704 8.77917 1.35829 1.29996 -0.0186369 8.77919 8.6419 -1.3 -6.83667e-05 41.16 4.90216 1.29999 -0.00176885 8.77628 5.154
45.75 1.29995 0.0177065 9.10416 1.36272 1.29995 -0.0176731 9.10418 8.63748 -1.3 -6.83668e-05 40.835 4.90215 1.29999 -0.00176907 9.10128 5.15355
46 1.29995 0.0168016 9.42915 1.36692 1.29995 -0.0167684 9.42917 8.63329 -1.3 -6.83668e-05 40.51 4.90213 1.29998 -0.00176924 9.42628 5.15311
46.25 1.29995 0.01595 9.75413 1.3709 1.29995 -0.0159169 9.75416 8.62931 -1.3 -6.83668e-05 40.185 4.90211 1.29998 -0.00176937 9.75127 5.15267
46.5 1.29995 0.0151465 10.0791 1.37469 1.29995 -0.0151137 10.0791 8.62553 -1.3 -6.83668e-05 39.86 4.9021 1.29998 -0.00176944 10.0763 5.15223
46.75 1.29994 0.0143868 10.4041 1.37829 1.29994 -0.0143543 10.4041 8.62194 -1.3 -6.83668e-05 39.535 4.90208 1.29998 -0.00176947 10.4013 5.15178
47 1.29994 0.013667 10.7291 1.3817 1.29994 -0.0136348 10.7291 8.61854 -1.3 -6.83668e-05 39.21 4.90206 1.29998 -0.00176945 10.7263 5.15134
47.25 1.29994 0.0129837 11.0541 1.38495 1.29994 -0.0129518 11.0541 8.6153 -1.3 -6.83668e-05 38.885 4.90204 1.29998 -0.00176939 11.0513 5.1509
47.5 1.29994 0.0123339 11.3791 1.38803 1.29994 -0.0123023 11.3791 8.61222 -1.3 -6.83668e-05 38.56 4.90203 1.29998 -0.00176928 11.3763 5.15046
47.75 1.29994 0.0117147 11.704 1.39096 1.29994 -0.0116835 11.7041 8.6093 -1.3 -6.83668e-05 38.235 4.90201 1.29998 -0.00176914 11.7012 5.15002
48 1.29993 0.0111239 12.029 1.39374 1.29993 -0.0110931 12.0291 8.60653 -1.3 -6.83668e-05 37.91 4.90199 1.29998 -0.00176895 12.0262 5.14957
48.25 1.29993 0.0105592 12.354 1.39638 1.29993 -0.0105288 12.354 8.6039 -1.3 -6.83668e-05 37.585 4.90198 1.29998 -0.00176873 12.3512 5.14913
48.5 1.29993 0.0100186 12.679 1.39889 1.29993 -0.00998869 12.679 8.6014 -1.3 -6.83668e-05 37.26 4.90196 1.29998 -0.00176846 12.6762 5.14869
48.75 1.29993 0.0095005 13.004 1.40126 1.29993 -0.00947102 13.004 8.59903 -1.3 -6.83669e-05 36.935 4.90194 1.29998 -0.00176816 13.0012 5.14825
49 1.29993 0.00900317 13.329 1.40351 1.29993 -0.00897418 13.329 8.59679 -1.3 -6.83669e-05 36.61 4.90193 1.29998 -0.00176783 13.3262 5.14781
49.25 1.29992 0.00852519 13.6539 1.40564 1.29992 -0.00849671 13.654 8.59466 -1.3 -6.83669e-05 36.285 4.90191 1.29998 -0.00176746 13.6512 5.14736
49.5 1.29992 0.00806524 13.9789 1.40766 1.29992 -0.00803729 13.9789 8.59265 -1.3 -6.83669e-05 35.96 4.90189 1.29998 -0.00176706 13.9762 5.14692
49.75 1.29992 0.0076221 14.3039 1.40957 1.29992 -0.00759471 14.3039 8.59075 -1.3 -6.83669e-05 35.635 4.90187 1.29998 -0.00176662 14.3012 5.14648
50 1.29992 0.00719468 14.6289 1.41136 1.29992 -0.00716785 14.6289 8.58896 -1.3 -6.83669e-05 35.31 4.90186 1.29998 -0.00176615 14.6262 5.14604
